retailer_id,sku_id,date,week_of_year,quantity_ordered,quantity_fulfilled,lead_time_days
4736,M009050,2025-09-15,38,7,7,2
4736,M009050,2025-09-22,39,10,10,1
4736,M009050,2025-09-29,40,8,8,11
4736,M009050,2025-10-06,41,8,8,17
4736,M009050,2025-10-13,42,10,10,6
4736,M009050,2025-10-20,43,7,7,1
4736,M009050,2025-10-27,44,9,9,3
4736,M009050,2025-11-03,45,7,7,1
4736,M009050,2025-11-10,46,9,9,6
4736,M009050,2025-11-17,47,7,7,2
4736,M009050,2025-11-24,48,7,7,1
4736,M009050,2025-12-15,51,10,10,5
4736,M009050,2025-12-22,52,13,13,1
4736,M009648,2024-01-01,1,26,26,7
4736,M009648,2024-01-08,2,23,23,3
4736,M009648,2024-01-15,3,26,26,3
4736,M009648,2024-01-22,4,35,35,5
4736,M009648,2024-01-29,5,28,28,2
4736,M009648,2024-02-05,6,34,34,1
4736,M009648,2024-02-12,7,34,34,3
4736,M009648,2024-02-19,8,37,37,1
4736,M009648,2024-02-26,9,31,29,5
4736,M009648,2024-03-04,10,36,36,2
4736,M009648,2024-03-11,11,28,28,6
4736,M009648,2024-03-18,12,16,16,8
4736,M009648,2024-03-25,13,35,35,10
4736,M009648,2024-04-01,14,33,33,3
4736,M009648,2024-04-08,15,32,32,1
4736,M009648,2024-04-15,16,39,39,1
4736,M009648,2024-04-22,17,23,23,2
4736,M009648,2024-04-29,18,31,18,1
4736,M009648,2024-05-06,19,27,27,7
4736,M009648,2024-05-13,20,27,27,1
4736,M009648,2024-05-20,21,31,31,2
4736,M009648,2024-05-27,22,31,31,15
4736,M009648,2024-06-03,23,24,24,7
4736,M009648,2024-06-10,24,28,28,5
4736,M009648,2024-06-17,25,33,33,7
4736,M009648,2024-06-24,26,28,28,3
4736,M009648,2024-07-01,27,28,28,3
4736,M009648,2024-07-15,29,25,25,5
4736,M009648,2024-07-22,30,27,27,1
4736,M009648,2024-07-29,31,28,28,2
4736,M009648,2024-08-05,32,27,27,5
4736,M009648,2024-08-12,33,21,21,1
4736,M009648,2024-08-19,34,33,33,1
4736,M009648,2024-08-26,35,24,24,1
4736,M009648,2024-09-02,36,17,17,1
4736,M009648,2024-09-09,37,24,24,1
4736,M009648,2024-09-16,38,18,18,2
4736,M009648,2024-09-23,39,17,17,2
4736,M009648,2024-09-30,40,31,31,1
4736,M009648,2024-10-07,41,21,21,2
4736,M009648,2024-10-14,42,24,24,3
4736,M009648,2024-10-21,43,23,23,6
4736,M009648,2024-10-28,44,23,23,6
4736,M009648,2024-11-04,45,21,21,5
4736,M009648,2024-11-11,46,27,27,11
4736,M009648,2024-11-18,47,29,23,3
4736,M009648,2024-11-25,48,32,32,8
4736,M009648,2024-12-02,49,29,29,1
4736,M009648,2024-12-09,50,29,29,6
4736,M009648,2024-12-16,51,33,33,3
4736,M009648,2024-12-23,52,26,26,7
4736,M009648,2024-12-30,1,32,32,4
4736,M009648,2025-01-06,2,44,44,8
4736,M009648,2025-01-13,3,36,36,1
4736,M009648,2025-01-20,4,28,28,5
4736,M009648,2025-01-27,5,39,39,1
4736,M009648,2025-02-03,6,38,38,2
4736,M009648,2025-02-10,7,42,42,5
4736,M009648,2025-02-17,8,34,34,2
4736,M009648,2025-02-24,9,33,33,1
4736,M009648,2025-03-17,12,41,41,2
4736,M009648,2025-03-24,13,35,35,1
4736,M009648,2025-03-31,14,41,41,1
4736,M009648,2025-04-07,15,35,35,3
4736,M009648,2025-04-14,16,34,34,1
4736,M009648,2025-04-21,17,42,42,8
4736,M009648,2025-04-28,18,29,29,5
4736,M009648,2025-05-05,19,26,26,11
4736,M009648,2025-05-12,20,36,36,5
4736,M009648,2025-05-19,21,32,32,1
4736,M009648,2025-05-26,22,34,34,6
4736,M009648,2025-06-02,23,31,31,7
4736,M009648,2025-06-09,24,37,37,4
4736,M009648,2025-06-16,25,34,34,1
4736,M009648,2025-06-23,26,34,34,7
4736,M009648,2025-06-30,27,36,36,7
4736,M009648,2025-07-07,28,30,30,1
4736,M009648,2025-07-14,29,31,31,2
4736,M009648,2025-07-21,30,30,30,2
4736,M009648,2025-07-28,31,25,25,1
4736,M009648,2025-08-04,32,23,15,1
4736,M009648,2025-08-11,33,25,25,2
4736,M009648,2025-08-18,34,25,25,1
4736,M009648,2025-08-25,35,26,26,1
4736,M009648,2025-09-01,36,25,25,7
4736,M009648,2025-09-08,37,21,21,2
4736,M009648,2025-09-15,38,20,20,4
4736,M009648,2025-09-22,39,27,27,8
4736,M009648,2025-09-29,40,21,12,4
4736,M009648,2025-10-06,41,27,27,1
4736,M009648,2025-10-13,42,25,25,1
4736,M009648,2025-10-20,43,31,31,5
4736,M009648,2025-10-27,44,20,20,2
4736,M009648,2025-11-03,45,23,23,1
4736,M009648,2025-11-10,46,34,34,1
4736,M009648,2025-11-17,47,30,30,3
4736,M009648,2025-11-24,48,38,38,7
4736,M009648,2025-12-01,49,34,34,2
4736,M009648,2025-12-08,50,28,16,2
4736,M009648,2025-12-15,51,33,33,4
4736,M009648,2025-12-22,52,32,32,6
4736,M010453,2024-01-01,1,17,17,2
4736,M010453,2024-01-08,2,19,19,2
4736,M010453,2024-01-15,3,18,18,1
4736,M010453,2024-01-22,4,18,18,4
4736,M010453,2024-01-29,5,16,16,1
4736,M010453,2024-02-05,6,19,19,15
4736,M010453,2024-02-12,7,21,21,1
4736,M010453,2024-02-19,8,17,17,2
4736,M010453,2024-02-26,9,16,16,1
4736,M010453,2024-03-04,10,15,15,4
4736,M010453,2024-03-11,11,19,19,10
4736,M010453,2024-03-18,12,15,15,2
4736,M010453,2024-03-25,13,21,21,7
4736,M010453,2024-04-01,14,17,17,1
4736,M010453,2024-04-08,15,27,27,5
4736,M010453,2024-04-15,16,18,18,3
4736,M010453,2024-04-22,17,19,19,2
4736,M010453,2024-04-29,18,25,25,1
4736,M010453,2024-05-06,19,15,15,1
4736,M010453,2024-05-13,20,18,18,1
4736,M010453,2024-05-20,21,24,13,1
4736,M010453,2024-05-27,22,16,16,1
4736,M010453,2024-06-03,23,12,10,3
4736,M010453,2024-06-10,24,14,14,1
4736,M010453,2024-06-17,25,12,12,5
4736,M010453,2024-06-24,26,14,14,3
4736,M010453,2024-07-01,27,15,15,6
4736,M010453,2024-07-08,28,15,15,2
4736,M010453,2024-07-15,29,14,14,2
4736,M010453,2024-07-22,30,14,14,6
4736,M010453,2024-07-29,31,16,16,2
4736,M010453,2024-08-05,32,19,19,2
4736,M010453,2024-08-12,33,12,12,2
4736,M010453,2024-08-19,34,11,11,9
4736,M010453,2024-08-26,35,15,15,1
4736,M010453,2024-09-02,36,11,11,1
4736,M010453,2024-09-09,37,12,12,7
4736,M010453,2024-09-16,38,11,11,1
4736,M010453,2024-09-23,39,10,10,6
4736,M010453,2024-09-30,40,14,14,2
4736,M010453,2024-10-07,41,12,12,6
4736,M010453,2024-10-14,42,14,14,1
4736,M010453,2024-10-21,43,12,12,9
4736,M010453,2024-10-28,44,9,9,1
4736,M010453,2024-11-04,45,12,11,6
4736,M010453,2024-11-11,46,14,14,1
4736,M010453,2024-11-18,47,11,11,5
4736,M010453,2024-11-25,48,12,12,4
4736,M010453,2024-12-02,49,13,13,6
4736,M010453,2024-12-09,50,13,13,1
4736,M010453,2024-12-16,51,12,12,5
4736,M010453,2024-12-23,52,13,13,7
4736,M010453,2024-12-30,1,13,13,6
4736,M010453,2025-01-06,2,14,14,9
4736,M010453,2025-01-13,3,16,16,2
4736,M010453,2025-01-20,4,13,13,1
4736,M010453,2025-01-27,5,16,16,7
4736,M010453,2025-02-03,6,14,14,2
4736,M010453,2025-02-10,7,14,8,10
4736,M010453,2025-02-17,8,12,12,3
4736,M010453,2025-02-24,9,14,14,3
4736,M010453,2025-03-03,10,18,11,3
4736,M010453,2025-03-10,11,12,12,7
4736,M010453,2025-03-17,12,16,16,6
4736,M010453,2025-03-24,13,19,19,1
4736,M010453,2025-03-31,14,12,12,1
4736,M010453,2025-04-07,15,17,17,2
4736,M010453,2025-04-14,16,12,12,3
4736,M010453,2025-04-21,17,13,13,1
4736,M010453,2025-04-28,18,14,14,4
4736,M010453,2025-05-05,19,15,15,1
4736,M010453,2025-05-12,20,12,12,8
4736,M010453,2025-05-19,21,15,11,7
4736,M010453,2025-05-26,22,14,14,8
4736,M010453,2025-06-02,23,13,13,1
4736,M010453,2025-06-09,24,11,11,10
4736,M010453,2025-06-16,25,12,11,5
4736,M010453,2025-06-23,26,11,10,8
4736,M010453,2025-06-30,27,11,11,1
4736,M010453,2025-07-07,28,9,9,3
4736,M010453,2025-07-14,29,12,12,6
4736,M010453,2025-07-21,30,9,9,4
4736,M010453,2025-07-28,31,11,11,3
4736,M010453,2025-08-04,32,11,11,2
4736,M010453,2025-08-11,33,10,10,13
4736,M010453,2025-08-18,34,13,13,1
4736,M010453,2025-08-25,35,12,12,1
4736,M010453,2025-09-01,36,11,11,1
4736,M010453,2025-09-08,37,10,10,1
4736,M010453,2025-09-15,38,10,10,5
4736,M010453,2025-09-22,39,10,10,2
4736,M010453,2025-09-29,40,6,6,4
4736,M010453,2025-10-06,41,8,8,1
4736,M010453,2025-10-13,42,13,13,7
4736,M010453,2025-10-20,43,16,16,1
4736,M010453,2025-10-27,44,7,7,1
4736,M010453,2025-11-03,45,11,11,3
4736,M010453,2025-11-10,46,11,8,4
4736,M010453,2025-11-17,47,13,13,1
4736,M010453,2025-11-24,48,12,12,4
4736,M010453,2025-12-01,49,11,11,3
4736,M010453,2025-12-08,50,11,11,3
4736,M010453,2025-12-15,51,9,9,2
4736,M010453,2025-12-22,52,12,12,1
4736,M010075,2024-01-01,1,3,3,8
4736,M010075,2024-01-08,2,3,3,3
4736,M010075,2024-01-15,3,3,3,2
4736,M010075,2024-01-22,4,5,5,1
4736,M010075,2024-01-29,5,3,3,6
4736,M010075,2024-02-05,6,4,4,2
4736,M010075,2024-02-12,7,3,3,1
4736,M010075,2024-02-19,8,4,4,1
4736,M010075,2024-02-26,9,7,7,1
4736,M010075,2024-03-04,10,4,4,1
4736,M010075,2024-03-11,11,4,4,1
4736,M010075,2024-03-18,12,3,3,3
4736,M010075,2024-03-25,13,2,2,10
4736,M010075,2024-04-01,14,3,3,1
4736,M010075,2024-04-08,15,4,4,1
4736,M010075,2024-04-15,16,2,2,2
4736,M010075,2024-04-22,17,4,4,1
4736,M010075,2024-04-29,18,3,3,6
4736,M010075,2024-05-06,19,4,4,1
4736,M010075,2024-05-13,20,4,4,1
4736,M010075,2024-05-20,21,3,3,10
4736,M010075,2024-05-27,22,2,2,21
4736,M010075,2024-06-03,23,4,4,2
4736,M010075,2024-06-10,24,4,4,1
4736,M010075,2024-06-17,25,4,4,10
4736,M010075,2024-06-24,26,1,1,1
4736,M010075,2024-07-01,27,3,3,5
4736,M010075,2024-07-08,28,3,3,1
4736,M010075,2024-07-22,30,2,2,3
4736,M010075,2024-07-29,31,3,3,12
4736,M010075,2024-08-05,32,3,3,1
4736,M010075,2024-08-12,33,3,3,3
4736,M010075,2024-08-19,34,3,2,1
4736,M010075,2024-08-26,35,4,4,3
4736,M010075,2024-09-09,37,3,3,7
4736,M010075,2024-09-16,38,3,3,2
4736,M010075,2024-09-23,39,4,4,8
4736,M010075,2024-09-30,40,3,2,2
4736,M010075,2024-10-07,41,5,5,4
4736,M010075,2024-10-14,42,3,2,7
4736,M010075,2024-10-21,43,3,3,1
4736,M010075,2024-10-28,44,3,3,1
4736,M010075,2024-11-04,45,3,3,11
4736,M010075,2024-11-18,47,4,4,3
4736,M010075,2024-12-02,49,3,3,14
4736,M010075,2024-12-16,51,4,4,1
4736,M010075,2024-12-23,52,2,2,2
4736,M010075,2024-12-30,1,5,5,5
4736,M010075,2025-01-06,2,2,2,6
4736,M010075,2025-01-13,3,2,2,5
4736,M010075,2025-01-20,4,3,3,3
4736,M010075,2025-01-27,5,3,3,3
4736,M010075,2025-02-03,6,4,4,10
4736,M010075,2025-02-10,7,5,5,12
4736,M010075,2025-02-17,8,8,8,3
4736,M010075,2025-02-24,9,5,3,3
4736,M010075,2025-03-03,10,4,4,8
4736,M010075,2025-03-10,11,4,4,2
4736,M010075,2025-03-17,12,4,4,7
4736,M010075,2025-03-24,13,3,3,3
4736,M010075,2025-03-31,14,4,4,21
4736,M010075,2025-04-07,15,4,4,1
4736,M010075,2025-04-14,16,4,4,1
4736,M010075,2025-04-21,17,4,4,11
4736,M010075,2025-04-28,18,4,4,7
4736,M010075,2025-05-05,19,7,7,2
4736,M010075,2025-05-12,20,4,4,2
4736,M010075,2025-05-19,21,6,6,10
4736,M010075,2025-05-26,22,5,5,10
4736,M010075,2025-06-02,23,4,4,2
4736,M010075,2025-06-09,24,3,3,7
4736,M010075,2025-06-16,25,3,3,13
4736,M010075,2025-06-23,26,6,6,1
4736,M010075,2025-06-30,27,2,2,3
4736,M010075,2025-07-07,28,6,6,1
4736,M010075,2025-07-14,29,3,3,3
4736,M010075,2025-07-21,30,3,3,1
4736,M010075,2025-07-28,31,2,2,1
4736,M010075,2025-08-04,32,4,4,11
4736,M010075,2025-08-11,33,2,2,2
4736,M010075,2025-08-18,34,2,2,7
4736,M010075,2025-08-25,35,2,2,5
4736,M010075,2025-09-01,36,4,4,4
4736,M010075,2025-09-08,37,3,3,1
4736,M010075,2025-09-15,38,4,4,1
4736,M010075,2025-09-22,39,3,3,2
4736,M010075,2025-09-29,40,4,4,13
4736,M010075,2025-10-06,41,5,5,16
4736,M010075,2025-10-13,42,4,4,1
4736,M010075,2025-10-20,43,4,4,1
4736,M010075,2025-10-27,44,3,3,1
4736,M010075,2025-11-03,45,4,4,8
4736,M010075,2025-11-10,46,4,4,1
4736,M010075,2025-11-17,47,4,4,1
4736,M010075,2025-11-24,48,3,3,4
4736,M010075,2025-12-01,49,4,4,2
4736,M010075,2025-12-08,50,2,2,5
4736,M010075,2025-12-15,51,3,3,1
4736,M010075,2025-12-22,52,5,5,1
4736,M010771,2024-01-01,1,18,18,4
4736,M010771,2024-01-08,2,17,13,4
4736,M010771,2024-01-15,3,12,12,3
4736,M010771,2024-01-22,4,11,11,1
4736,M010771,2024-01-29,5,16,16,1
4736,M010771,2024-02-05,6,17,14,3
4736,M010771,2024-02-12,7,16,16,1
4736,M010771,2024-02-19,8,13,13,12
4736,M010771,2024-02-26,9,13,13,7
4736,M010771,2024-03-04,10,14,14,2
4736,M010771,2024-03-11,11,19,19,2
4736,M010771,2024-03-18,12,19,19,4
4736,M010771,2024-03-25,13,16,16,4
4736,M010771,2024-04-01,14,17,17,1
4736,M010771,2024-04-08,15,18,18,2
4736,M010771,2024-04-15,16,20,14,3
4736,M010771,2024-04-22,17,19,19,4
4736,M010771,2024-04-29,18,19,19,4
4736,M010771,2024-05-06,19,20,20,7
4736,M010771,2024-05-13,20,15,15,10
4736,M010771,2024-05-20,21,15,12,5
4736,M010771,2024-05-27,22,14,14,1
4736,M010771,2024-06-03,23,16,16,7
4736,M010771,2024-06-10,24,15,15,3
4736,M010771,2024-06-17,25,12,12,6
4736,M010771,2024-06-24,26,13,13,10
4736,M010771,2024-07-01,27,13,7,2
4736,M010771,2024-07-08,28,12,12,2
4736,M010771,2024-07-15,29,11,11,1
4736,M010771,2024-07-22,30,13,13,1
4736,M010771,2024-07-29,31,13,13,2
4736,M010771,2024-08-05,32,16,16,1
4736,M010771,2024-08-12,33,14,14,5
4736,M010771,2024-08-19,34,12,12,3
4736,M010771,2024-08-26,35,11,11,1
4736,M010771,2024-09-02,36,15,15,5
4736,M010771,2024-09-09,37,12,12,9
4736,M010771,2024-09-16,38,11,11,1
4736,M010771,2024-09-23,39,9,9,1
4736,M010771,2024-09-30,40,15,15,3
4736,M010771,2024-10-07,41,12,11,4
4736,M010771,2024-10-14,42,11,11,5
4736,M010771,2024-10-21,43,12,12,3
4736,M010771,2024-10-28,44,14,14,1
4736,M010771,2024-11-04,45,13,13,1
4736,M010771,2024-11-11,46,11,11,1
4736,M010771,2024-11-18,47,11,11,6
4736,M010771,2024-11-25,48,10,10,1
4736,M010771,2024-12-02,49,12,12,13
4736,M010771,2024-12-09,50,13,9,1
4736,M010771,2024-12-16,51,17,17,1
4736,M010771,2024-12-23,52,17,17,9
4736,M010771,2024-12-30,1,13,13,1
4736,M010771,2025-01-06,2,12,12,2
4736,M010771,2025-01-13,3,15,15,1
4736,M010771,2025-01-20,4,18,18,4
4736,M010771,2025-01-27,5,15,15,6
4736,M010771,2025-02-03,6,15,15,1
4736,M010771,2025-02-10,7,18,18,2
4736,M010771,2025-02-17,8,12,12,3
4736,M010771,2025-02-24,9,13,13,2
4736,M010771,2025-03-03,10,16,16,2
4736,M010771,2025-03-10,11,22,22,1
4736,M010771,2025-03-17,12,18,18,1
4736,M010771,2025-03-24,13,18,18,6
4736,M010771,2025-03-31,14,22,22,3
4736,M010771,2025-04-07,15,21,21,4
4736,M010771,2025-04-14,16,18,18,4
4736,M010771,2025-04-21,17,19,19,7
4736,M010771,2025-04-28,18,18,18,6
4736,M010771,2025-05-05,19,12,12,7
4736,M010771,2025-05-12,20,17,17,2
4736,M010771,2025-05-19,21,18,18,1
4736,M010771,2025-05-26,22,19,19,7
4736,M010771,2025-06-02,23,15,15,2
4736,M010771,2025-06-09,24,15,15,5
4736,M010771,2025-06-16,25,13,13,11
4736,M010771,2025-06-23,26,14,14,6
4736,M010771,2025-06-30,27,10,10,4
4736,M010771,2025-07-07,28,14,14,1
4736,M010771,2025-07-14,29,11,11,6
4736,M010771,2025-07-21,30,16,16,2
4736,M010771,2025-07-28,31,12,12,2
4736,M010771,2025-08-04,32,10,10,1
4736,M010771,2025-08-11,33,11,11,5
4736,M010771,2025-08-18,34,14,12,7
4736,M010771,2025-08-25,35,13,13,5
4736,M010771,2025-09-01,36,10,10,2
4736,M010771,2025-09-08,37,12,12,5
4736,M010771,2025-09-15,38,9,9,9
4736,M010771,2025-09-22,39,11,11,4
4736,M010771,2025-09-29,40,17,17,1
4736,M010771,2025-10-06,41,13,13,7
4736,M010771,2025-10-13,42,12,12,10
4736,M010771,2025-10-20,43,11,11,10
4736,M010771,2025-10-27,44,12,12,8
4736,M010771,2025-11-03,45,10,10,2
4736,M010771,2025-11-10,46,12,12,2
4736,M010771,2025-11-17,47,10,10,3
4736,M010771,2025-11-24,48,11,11,2
4736,M010771,2025-12-01,49,14,14,3
4736,M010771,2025-12-08,50,8,8,1
4736,M010771,2025-12-15,51,9,9,2
4736,M010771,2025-12-22,52,10,10,2
4736,M011075,2024-01-01,1,2,2,15
4736,M011075,2024-01-29,5,1,1,2
4736,M011075,2024-02-12,7,1,1,3
4736,M011075,2024-02-26,9,1,1,1
4736,M011075,2024-03-04,10,4,4,3
4736,M011075,2024-03-18,12,2,2,6
4736,M011075,2024-03-25,13,2,2,8
4736,M011075,2024-04-01,14,2,2,2
4736,M011075,2024-04-08,15,4,4,4
4736,M011075,2024-04-15,16,3,3,1
4736,M011075,2024-04-29,18,2,2,1
4736,M011075,2024-05-06,19,2,2,2
4736,M011075,2024-05-13,20,1,1,7
4736,M011075,2024-05-20,21,1,1,8
4736,M011075,2024-05-27,22,2,2,2
4736,M011075,2024-06-03,23,1,1,6
4736,M011075,2024-06-10,24,1,1,3
4736,M011075,2024-06-17,25,3,3,30
4736,M011075,2024-06-24,26,2,2,1
4736,M011075,2024-07-08,28,1,1,1
4736,M011075,2024-07-22,30,1,1,1
4736,M011075,2024-08-05,32,1,1,3
4736,M011075,2024-08-12,33,1,1,5
4736,M011075,2024-08-19,34,1,1,5
4736,M011075,2024-08-26,35,1,1,3
4736,M011075,2024-10-07,41,2,2,1
4736,M011075,2024-10-14,42,1,1,3
4736,M011075,2024-10-21,43,2,2,5
4736,M011075,2024-10-28,44,2,2,4
4736,M011075,2024-11-04,45,1,1,8
4736,M011075,2024-11-11,46,1,1,2
4736,M011075,2024-11-25,48,2,2,2
4736,M011075,2024-12-02,49,2,2,12
4736,M011075,2024-12-09,50,2,2,7
4736,M011075,2024-12-16,51,1,1,4
4736,M011075,2024-12-23,52,1,1,5
4736,M011075,2024-12-30,1,4,4,1
4736,M011075,2025-01-06,2,1,1,5
4736,M011075,2025-01-13,3,2,2,11
4736,M011075,2025-02-03,6,1,1,5
4736,M011075,2025-02-10,7,2,2,2
4736,M011075,2025-02-17,8,3,3,1
4736,M011075,2025-02-24,9,2,2,9
4736,M011075,2025-03-10,11,3,3,19
4736,M011075,2025-03-31,14,3,3,2
4736,M011075,2025-04-07,15,3,3,1
4736,M011075,2025-04-14,16,4,4,3
4736,M011075,2025-04-21,17,1,1,2
4736,M011075,2025-04-28,18,1,1,7
4736,M011075,2025-05-05,19,3,3,4
4736,M011075,2025-05-12,20,2,2,4
4736,M011075,2025-05-19,21,2,2,2
4736,M011075,2025-06-02,23,1,1,7
4736,M011075,2025-06-16,25,4,4,1
4736,M011075,2025-06-30,27,3,3,1
4736,M011075,2025-07-14,29,2,2,4
4736,M011075,2025-07-21,30,1,1,4
4736,M011075,2025-07-28,31,2,2,5
4736,M011075,2025-08-04,32,1,1,3
4736,M011075,2025-08-11,33,3,3,11
4736,M011075,2025-08-18,34,3,3,4
4736,M011075,2025-08-25,35,2,2,6
4736,M011075,2025-09-15,38,3,3,10
4736,M011075,2025-09-29,40,2,2,11
4736,M011075,2025-10-20,43,2,1,2
4736,M011075,2025-10-27,44,2,2,1
4736,M011075,2025-11-10,46,1,1,7
4736,M011075,2025-11-17,47,2,2,1
4736,M011075,2025-11-24,48,3,3,1
4736,M011075,2025-12-01,49,1,1,1
4736,M011075,2025-12-08,50,2,2,5
4736,M011075,2025-12-15,51,3,3,2
4736,M011075,2025-12-22,52,1,1,1
4736,M010038,2024-01-01,1,29,19,2
4736,M010038,2024-01-08,2,28,28,16
4736,M010038,2024-01-15,3,25,25,7
4736,M010038,2024-01-22,4,30,30,3
4736,M010038,2024-01-29,5,26,26,5
4736,M010038,2024-02-05,6,32,32,2
4736,M010038,2024-02-12,7,33,23,5
4736,M010038,2024-02-19,8,34,34,1
4736,M010038,2024-02-26,9,31,31,1
4736,M010038,2024-03-04,10,28,28,2
4736,M010038,2024-03-11,11,28,28,4
4736,M010038,2024-03-18,12,25,25,1
4736,M010038,2024-04-01,14,21,15,4
4736,M010038,2024-04-08,15,35,35,1
4736,M010038,2024-04-15,16,35,35,1
4736,M010038,2024-04-22,17,25,25,5
4736,M010038,2024-04-29,18,27,27,9
4736,M010038,2024-05-06,19,22,22,1
4736,M010038,2024-05-13,20,26,26,1
4736,M010038,2024-05-20,21,31,31,2
4736,M010038,2024-05-27,22,22,22,2
4736,M010038,2024-06-03,23,21,21,2
4736,M010038,2024-06-10,24,33,33,2
4736,M010038,2024-06-17,25,26,19,3
4736,M010038,2024-06-24,26,20,20,1
4736,M010038,2024-07-01,27,21,21,3
4736,M010038,2024-07-08,28,30,30,7
4736,M010038,2024-07-15,29,18,18,3
4736,M010038,2024-07-22,30,22,22,6
4736,M010038,2024-08-05,32,22,22,1
4736,M010038,2024-08-12,33,23,16,4
4736,M010038,2024-08-19,34,23,23,3
4736,M010038,2024-08-26,35,15,15,1
4736,M010038,2024-09-02,36,22,22,1
4736,M010038,2024-09-09,37,22,22,7
4736,M010038,2024-09-16,38,15,15,1
4736,M010038,2024-09-23,39,21,21,1
4736,M010038,2024-10-07,41,22,22,1
4736,M010038,2024-10-21,43,17,17,7
4736,M010038,2024-10-28,44,21,21,5
4736,M010038,2024-11-04,45,20,20,1
4736,M010038,2024-11-11,46,31,31,3
4736,M010038,2024-11-18,47,28,28,1
4736,M010038,2024-11-25,48,30,30,3
4736,M010038,2024-12-02,49,23,23,2
4736,M010038,2024-12-09,50,31,31,4
4736,M010038,2024-12-16,51,25,22,4
4736,M010038,2024-12-23,52,28,24,2
4736,M010038,2025-01-06,2,36,36,6
4736,M010038,2025-01-13,3,25,25,4
4736,M010038,2025-01-20,4,28,28,1
4736,M010038,2025-01-27,5,29,29,4
4736,M010038,2025-02-10,7,28,28,8
4736,M010038,2025-02-17,8,34,34,1
4736,M010038,2025-02-24,9,28,28,6
4736,M010038,2025-03-03,10,30,30,1
4736,M010038,2025-03-10,11,32,32,19
4736,M010038,2025-03-17,12,32,32,2
4736,M010038,2025-03-31,14,30,30,2
4736,M010038,2025-04-07,15,23,23,3
4736,M010038,2025-04-14,16,31,31,1
4736,M010038,2025-04-21,17,27,27,5
4736,M010038,2025-04-28,18,20,13,2
4736,M010038,2025-05-05,19,33,33,3
4736,M010038,2025-05-12,20,27,27,3
4736,M010038,2025-05-19,21,23,23,4
4736,M010038,2025-06-02,23,24,24,3
4736,M010038,2025-06-09,24,22,13,2
4736,M010038,2025-06-16,25,21,21,2
4736,M010038,2025-06-23,26,24,24,3
4736,M010038,2025-06-30,27,29,29,4
4736,M010038,2025-07-07,28,26,26,1
4736,M010038,2025-07-14,29,26,26,1
4736,M010038,2025-07-21,30,24,24,2
4736,M010038,2025-07-28,31,27,27,6
4736,M010038,2025-08-04,32,18,18,1
4736,M010038,2025-08-11,33,23,23,1
4736,M010038,2025-08-18,34,20,20,16
4736,M010038,2025-08-25,35,15,15,14
4736,M010038,2025-09-01,36,17,13,1
4736,M010038,2025-09-08,37,22,22,9
4736,M010038,2025-09-15,38,21,21,1
4736,M010038,2025-09-22,39,17,17,11
4736,M010038,2025-09-29,40,16,16,3
4736,M010038,2025-10-06,41,22,19,3
4736,M010038,2025-10-13,42,19,19,1
4736,M010038,2025-10-20,43,17,17,8
4736,M010038,2025-10-27,44,18,18,4
4736,M010038,2025-11-03,45,19,19,2
4736,M010038,2025-11-17,47,32,32,6
4736,M010038,2025-12-01,49,24,24,3
4736,M010038,2025-12-22,52,30,30,2
4736,M012665,2024-01-01,1,5,5,1
4736,M012665,2024-01-08,2,4,4,3
4736,M012665,2024-01-15,3,3,3,2
4736,M012665,2024-01-29,5,3,3,2
4736,M012665,2024-02-05,6,4,4,1
4736,M012665,2024-02-12,7,4,4,4
4736,M012665,2024-02-19,8,2,2,7
4736,M012665,2024-02-26,9,4,4,1
4736,M012665,2024-03-25,13,5,5,10
4736,M012665,2024-04-01,14,4,4,1
4736,M012665,2024-04-08,15,6,6,8
4736,M012665,2024-04-15,16,6,6,4
4736,M012665,2024-04-22,17,4,4,2
4736,M012665,2024-04-29,18,5,5,4
4736,M012665,2024-05-06,19,4,4,2
4736,M012665,2024-06-10,24,6,6,1
4736,M012665,2024-06-17,25,5,5,1
4736,M012665,2024-06-24,26,4,4,1
4736,M012665,2024-07-01,27,2,2,1
4736,M012665,2024-07-22,30,4,4,3
4736,M012665,2024-07-29,31,2,2,4
4736,M012665,2024-08-05,32,3,3,1
4736,M012665,2024-08-12,33,5,5,2
4736,M012665,2024-08-19,34,4,4,3
4736,M012665,2024-08-26,35,5,5,4
4736,M012665,2024-09-02,36,4,4,1
4736,M012665,2024-09-30,40,5,5,1
4736,M012665,2024-10-07,41,4,4,3
4736,M012665,2024-10-21,43,2,2,2
4736,M012665,2024-10-28,44,7,7,1
4736,M012665,2024-11-04,45,3,3,2
4736,M012665,2024-11-11,46,6,6,4
4736,M012665,2024-11-18,47,4,4,2
4736,M012665,2024-12-09,50,5,5,1
4736,M012665,2024-12-16,51,2,2,6
4736,M012665,2024-12-23,52,5,5,5
4736,M012665,2024-12-30,1,5,5,1
4736,M012665,2025-01-06,2,6,4,1
4736,M012665,2025-01-13,3,7,7,4
4736,M012665,2025-01-20,4,3,3,1
4736,M012665,2025-01-27,5,5,5,8
4736,M012665,2025-02-03,6,5,5,8
4736,M012665,2025-02-10,7,5,5,10
4736,M012665,2025-02-17,8,8,8,4
4736,M012665,2025-03-10,11,6,6,1
4736,M012665,2025-03-17,12,6,6,1
4736,M012665,2025-03-24,13,6,6,1
4736,M012665,2025-03-31,14,5,5,8
